四川成都电信组播,#genre#
CCTV(b)-9,http://123.182.146.64:50003/hls/9/index.m3u8
CCTV(b)-10,http://123.182.146.64:50003/hls/10/index.m3u8
CCTV(b)-7,http://123.182.146.64:50003/hls/7/index.m3u8
CCTV(b)-11,http://123.182.146.64:50003/hls/11/index.m3u8
CCTV(b)-12,http://123.182.146.64:50003/hls/12/index.m3u8
CCTV(b)-13,http://123.182.146.64:50003/hls/13/index.m3u8
CCTV(b)-14,http://123.182.146.64:50003/hls/14/index.m3u8
CCTV(b)-15,http://123.182.146.64:50003/hls/15/index.m3u8
北京卫视(c),http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=bjws
北京新闻(c),http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=live1276
北京财经(c),http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=live1090
北京文艺(c),http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=live1045
北京科教(c),http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=live1182
北京影视(c),http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=live1417
CCTV5+(c),http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=cctv5p
北京生活(c),http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=live1229
湖南卫视(c),http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=hunanws
浙江卫视(c),http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=zjws
江苏卫视(c),http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=jsws
河北卫视(c),http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=hebeiws
东方卫视(c),http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=dfws
广东卫视(c),http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=gdws
天津卫视(c),http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=tjws
淘电影(c),http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=live1644
东南卫视(c),http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=dnws
卡酷少儿(c),http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=live1558
陕西卫视(c),http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=shxws
山东卫视(c),http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=sdws
黑龙江卫视(c),http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=hljws
安徽卫视(c),http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=ahws
辽宁卫视(c),http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=lnws
家庭影院(c),http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122:8000&id=live1600
CCTV-111HD,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN111128BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUU6FFmRK8Hl0ytyd5e5kWGEwoDIwMxbrlyyVy9x6ZDKnldIYKOjBOUjRyoym5n7Kg0yIYstFTUfqtC14fzxhy5Y
4K超高清电影,http://r.jdshipin.com/5DWJk
峨眉电影,http://r.jdshipin.com/XIjta
南国都市4K,https://justsometime.gztv.com/sec/shenghuos.m3u8
广州影视,https://justsometime.gztv.com/sec/yingshi.m3u8
北京影视,https://iptv.luas.edu.cn/liveres ... 74c431ca/index.m3u8
精彩影视,http://zteres.sn.chinamobile.com ... &livemode=1&stbId=3
1905电影网,http://nas.jdshipin.com:8801/1905.php?id=1905dy
青田新闻综合,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
亲亲20音乐,http://61.221.215.25:8800/hls/49/index.m3u8
CGTN Espanol 西语,http://livees.cgtn.com/1000e/prog_index.m3u8
三国演义,http://mmitv.top/pltv/huya.php?id=11352944
广东珠江,https://vip.ott-iptv.top/xue/itouch.php?pk=1183
广东新闻,https://vip.ott-iptv.top/xue/itouch.php?pk=1186
广东民生,https://vip.ott-iptv.top/xue/itouch.php?pk=1185
广东卫视,https://vip.ott-iptv.top/xue/itouch.php?pk=1182
大湾区卫视,https://vip.ott-iptv.top/xue/itouch.php?pk=1197
广东4K超高清,https://vip.ott-iptv.top/xue/itouch.php?pk=1198
广东体育,https://vip.ott-iptv.top/xue/itouch.php?pk=1184
广东影视,https://vip.ott-iptv.top/xue/itouch.php?pk=1199
嘉佳卡通,https://vip.ott-iptv.top/xue/itouch.php?pk=1187
广东国际,https://vip.ott-iptv.top/xue/itouch.php?pk=1191
广东经济科教,https://vip.ott-iptv.top/xue/itouch.php?pk=1196
广东少儿,https://vip.ott-iptv.top/xue/itouch.php?pk=1200
广东移动,https://vip.ott-iptv.top/xue/itouch.php?pk=2463
GRTN文化频道,https://vip.ott-iptv.top/xue/itouch.php?pk=2511
河源综合,https://vip.ott-iptv.top/xue/itouch.php?pk=2402
河源公共,https://vip.ott-iptv.top/xue/itouch.php?pk=2496
肇庆生活,https://vip.ott-iptv.top/xue/itouch.php?pk=2525
肇庆综合,https://vip.ott-iptv.top/xue/itouch.php?pk=1232
阳江-1,https://vip.ott-iptv.top/xue/itouch.php?pk=2505
阳江-2,https://vip.ott-iptv.top/xue/itouch.php?pk=2506
梅州综合,https://vip.ott-iptv.top/xue/itouch.php?pk=2401
化州综合,https://vip.ott-iptv.top/xue/itouch.php?pk=2440
开平生活,https://vip.ott-iptv.top/xue/itouch.php?pk=2406
紫金台,https://vip.ott-iptv.top/xue/itouch.php?pk=2452
海丰县广播电视台,https://vip.ott-iptv.top/xue/itouch.php?pk=2413
英德新闻综合频道,https://vip.ott-iptv.top/xue/itouch.php?pk=2447
阳春综合,https://vip.ott-iptv.top/xue/itouch.php?pk=2458
广宁综合,https://vip.ott-iptv.top/xue/itouch.php?pk=2414
惠东综合频道,https://vip.ott-iptv.top/xue/itouch.php?pk=2404
乐昌电视台,https://vip.ott-iptv.top/xue/itouch.php?pk=2503
普宁台,https://vip.ott-iptv.top/xue/itouch.php?pk=2450
惠阳电视台,https://vip.ott-iptv.top/xue/itouch.php?pk=2470
开平综合,https://vip.ott-iptv.top/xue/itouch.php?pk=2405
工布江达县广播电视台,https://vip.ott-iptv.top/xue/itouch.php?pk=2439
廉江台,https://vip.ott-iptv.top/xue/itouch.php?pk=2445
清新综合频道,https://vip.ott-iptv.top/xue/itouch.php?pk=2448
佛冈综合,https://vip.ott-iptv.top/xue/itouch.php?pk=2460
鹤山综合,https://vip.ott-iptv.top/xue/itouch.php?pk=2441
信宜综合,https://vip.ott-iptv.top/xue/itouch.php?pk=2471
怀集综合,https://vip.ott-iptv.top/xue/itouch.php?pk=2462
遂溪台,https://vip.ott-iptv.top/xue/itouch.php?pk=2488
阳西综合,https://vip.ott-iptv.top/xue/itouch.php?pk=2476
台山台,https://vip.ott-iptv.top/xue/itouch.php?pk=2479
新会综合,https://vip.ott-iptv.top/xue/itouch.php?pk=2490
潮安综合,https://vip.ott-iptv.top/xue/itouch.php?pk=2523
连州综合,https://vip.ott-iptv.top/xue/itouch.php?pk=2455
罗定综合,https://vip.ott-iptv.top/xue/itouch.php?pk=2491
吴川综合,https://vip.ott-iptv.top/xue/itouch.php?pk=2499
连平台,https://vip.ott-iptv.top/xue/itouch.php?pk=2520
东源频道,https://vip.ott-iptv.top/xue/itouch.php?pk=2497
新疆-2,http://vip.ott-iptv.top/xue/xinjiang.php?id=XJTV-2
新疆-3,http://vip.ott-iptv.top/xue/xinjiang.php?id=XJTV-3
新疆-4,http://vip.ott-iptv.top/xue/xinjiang.php?id=XJTV-4
新疆-5,http://vip.ott-iptv.top/xue/xinjiang.php?id=XJTV-5
新疆-7,http://vip.ott-iptv.top/xue/xinjiang.php?id=XJTV-7
新疆-8,http://vip.ott-iptv.top/xue/xinjiang.php?id=XJTV-8
新疆-9,http://vip.ott-iptv.top/xue/xinjiang.php?id=XJTV-9
新疆-10,http://vip.ott-iptv.top/xue/xinjiang.php?id=XJTV-10
新疆-11,http://vip.ott-iptv.top/xue/xinjiang.php?id=XJTV-11
新疆-12,http://vip.ott-iptv.top/xue/xinjiang.php?id=XJTV-12
歌曲Music,#genre#
V2BEAT,http://de1se01.v2beat.live:80/chunks.m3u8
MTV LIVE my,p3p://108.181.32.169:57319/641381a8000b2beaa58c6e90661462b5
MTV 2,p3p://108.181.32.169:57319/6465b57200035a76e6a4b4fa39e03456
MTV CLASSIC,p3p://108.181.32.169:57319/6465b57e000664abe6a4e4a12a9c53c2
MTV UHD,p3p://108.181.32.169:57319/6465b595000b11b4e6a53fac6b7c2eaa
Frist Music HD,http://rtmp.one.by:1200
Ru Frist Music HD,http://rtmp.one.by:2200
MDIIFistmusic,http://hz1.teleport.cc/HLS/HD.m3u8
MDIICTPAHA,http://live.stranafm.cdnvideo.ru/stranafm/stranafm_hd.sdp/playlist.m3u8
MDIIStream,https://59d39900ebfb8.streamlock.net/adinkratvny/adinkratvny/playlist.m3u8
MDIImatypTB,https://public.streaming.matur-tv.ru/hls/h264_aac/stream.m3u8
MDIIecable,https://stream.ecable.tv/afrobeats/index.m3u8
MDIIXITE,https://ms2.mx-cd.net/tv/226-1855782/XITE_NL.smil/playlist.m3u8
MDIINEW,http://istream.binarywaves.com:8081/hls/arabica/playlist.m3u8
MDII4HD,http://51.210.199.23/hls/stream.m3u8
MDIIatomic,https://atomic.streamnet.ro/atomictv.m3u8
MDIIabanh,https://hls.avang.live/hls/stream.m3u8
MDIIazahares,https://streamyes.alsolnet.com/azaharesfm/live/playlist.m3u8
MDIIbalkan,https://channel.streams.ovh:1936/balkanradiosalzburgtv/balkanradiosalzburgtv/playlist.m3u8
MDIIBaraza,https://eco.streams.ovh/BarazaTV/BarazarazaTV/BarazaTV/playlist.m3u8
MDIIbeats,https://videostream.shockmedia.com.ar:19360/beatsradio/beatsradio.m3u8
MDIIstrea,https://cloud.streamingconnect.tv/hls/bta/bta.m3u8
MDIICompany,https://5929b138b139d.streamlock.net/CompanyTV/smil:CompanyTV.smil/master.m3u8
MDIIdannce,https://stmv1.cnarlatam.com/danncetv/danncetv/playlist.m3u8
MDIIGETBACK,https://sdn-global-live-streaming-packager-cache.3qsdn.com/65185/65185_264_live.m3u8
MDIIss3,https://ss3.domint.net:3120/dv6_str/digitalvision/playlist.m3u8
MDIIELSOL,https://rctvhd.net:8081/elsol105fm/index.m3u8
MDIIfarra,http://159.203.148.226/live/farra.m3u8
MDIIrds3,https://rds3.desdeparaguay.net/gotv/gotv/playlist.m3u8
MDIIgotv,http://593aed234297b.streamlock.net:1935/gotvsjoerd/gotvsjoerd/playlist.m3u8
MDIIhits360,http://cm.hostlagarto.com:8081/hits360tv/hits360HD.myStream/playlist.m3u8
MDIIimpact,http://tvradioimpact.go.ro:8080/tmp_hls/tvimpact/index.m3u8
MDIIimpact2,https://online.tvimpact.live/hls/impact_tv.m3u8
MDIIintv,http://tv1.intv.mk:1935/live/intv/index.m3u8
MDIIiqtv,https://rtmp.info/iqtv/envivo/playlist.m3u8
MDIIjazztv,https://stream.nasatv.com.mk/jazztv/hls/jazztv_live.m3u8
MDIIjoomusic,https://livecdn.live247stream.com/joomusic/tv/playlist.m3u8
MDIIkpoptv,https://srv1.zcast.com.br/kpoptv/kpoptv/playlist.m3u8
MDIIkralpoptv,https://dogus-live.daioncdn.net/kralpoptv/playlist.m3u8
MDIIkronehit,https://bitcdn-kronehit.bitmovin.com/v2/hls/playlist.m3u8
MDIIonlinetv,http://onlinetv.ktrk.kg:1935/live/myStream2/playlist.m3u8
MDIIservidordevideo,https://servidordevideo.com:3077/live/despechadalive.m3u8
MDIImetrotv,https://emisoras.hn:8081/metrotv/index.m3u8
MDIIkmusic,http://195.23.211.179:1935/kmusic/smil:kmusic.smil/playlist.m3u8
MDIIlovetv,https://stream.nasatv.com.mk/lovetv/hls/lovetv_live.m3u8
MDIIm2tv,https://live.m2.tv/hls3/stream.m3u8
MDIImagictv,https://itv.streams.ovh/magictv/magictv/playlist.m3u8
MDIImas23tv,https://mediacp.us:8081/mas23tv/index.m3u8
MDIImasfm,https://vivo.solumedia.com:19360/masfm/masfm.m3u8
MDIItelevideo,https://stmv1.cnarlatam.com/televideo/televideo/playlist.m3u8
MDIImaster,https://mastershowtv.videovox.pw/master6123/master6123/playlist.m3u8
MDIImegabox,https://stmv1.voxhdnet.com/megabox5/megabox5/playlist.m3u8
MDIImediacp,https://mediacp.us:8081/8002/index.m3u8
MDIIventdelnord,http://ventdelnord.tv:8080/mola/directe.m3u8
MDIIrmbox,https://strm.yandex.ru/kal/rmbox/rmbox0.m3u8
MDIIsmil,http://live-edge01.telecentro.net.ar/live/smil:musictop.smil/playlist.m3u8
MDIImuzzik1,https://muzzik-live.morescreens.com/mts-1/playlist.m3u8
MDIImuzzik2,https://muzzik-live.morescreens.com/mts-2/playlist.m3u8
MDIImuzzik3,https://muzzik-live.morescreens.com/mts-3/playlist.m3u8
MDIImuzzika4,https://muzzik-live.morescreens.com/mts-a4/playlist.m3u8
MDIImuzzika5,https://muzzik-live.morescreens.com/mts-a5/playlist.m3u8
MDIImuzzik6,https://muzzik-live.morescreens.com/mts-6/playlist.m3u8
MDIImuzzik7,https://muzzik-live.morescreens.com/mts-8/playlist.m3u8
MDIImuzzone,https://muzzone-stream.daitsuna.net/muzzondvr/muzzone/playlist_dvr.m3u8
MDIInavahang,https://hls.navahang.live/hls/stream.m3u8
MDIIenhdtv,https://live.enhdtv.com:19360/nexthd/nexthd.m3u8
MDIINGradio,http://live.streams.ovh:1935/NGradio/NGradio/playlist.m3u8
MDIIocko,https://ocko-live-dash.ssl.cdn.cra.cz/cra_live2/ocko.stream.1.smil/playlist.m3u8
MDIIstream,http://live.stream.cdn.pamirtv.com/ptv/d0dbe915091d400bd8ee7f27f0791303.sdp/index.m3u8
MDIImypiay,https://vcp.myplaytv.com/panavision/panavision/playlist.m3u8
MDIIpanik,https://livetv.streams.ovh:1936/paniktv/paniktv/playlist.m3u8
MDIIpersiana,http://51.210.199.24/hls/stream.m3u8
MDIIrap,https://persiana-rap.icdndhcp.com/hls/stream.m3u8
MDIIonair,http://web.onair-radio.eu:1935/Alpha-Host/Alpha-Host/playlist.m3u8
MDIIplaytv,http://connectiktv.ddns.net:5000/playtv/@playtv/playlist.m3u8
MDIIradio21,https://live.creacast.com/radio21/smil:radio21.smil/playlist.m3u8
MDIIservers,https://eu1.servers10.com:8081/8116/index.m3u8
MDIIPiterpan,https://58d921499d3d3.streamlock.net/RadioPiterpanTV/livestream/playlist.m3u8
MDIIU,https://1826200335.rsc.cdn77.org/1826200335/index.m3u8
MDIIretro,http://89.185.253.55/retrotv/retrotvHQ1/playlist.m3u8
MDIIreoplustv,https://59f1cbe63db89.streamlock.net:1443/retroplustv/_definst_/retroplustv/playlist.m3u8
MDIIS,https://live.obslivestream.com/sanjuanera/index.m3u8
MDIIskyfolk,https://eu.live.skyfolk.mk/live.m3u8
MDIIstz,https://cloudvideo.servers10.com:8081/stztelebista/index.m3u8
MDIIstreamgato,https://cloudflare.streamgato.us:3413/live/telecaribehdlive.m3u8
MDIIstreamlock,https://5fd5567570c0e.streamlock.net/theretrochannel/stream/playlist.m3u8
MDIITMA,http://hls.tmacaraibes.com/live/index.m3u8
MDIItraceurban,https://cdn-apse1-prod.tsv2.amagi.tv/linear/amg01076-lightningintern-traceurban-samsungnz/playlist.m3u8
MDIIcloud3,https://cloud3.streaminglivehd.com:1936/8068/8068/playlist.m3u8
MDIIZerouno,http://5db313b643fd8.streamlock.net:1935/ZerounoTV/ZerounoTV/playlist.m3u8
RTLBRO,https://streamcdnb6-dd782ed59e2a4e86aabf6fc508674b59.msvdn.net/live/S75007890/MUGHuxc9dQ3b/playlist.m3u8
RTLDOC,https://streamcdnb12-dd782ed59e2a4e86aabf6fc508674b59.msvdn.net/live/S51100361/0Fb4R3k82b5Z/playlist_video.m3u8
RTLNAPULE,https://streamcdnb5-dd782ed59e2a4e86aabf6fc508674b59.msvdn.net/live/S27134503/0f9AhuwKlhnZ/playlist_video.m3u8
RTLNEWS,https://streamcdnb2-dd782ed59e2a4e86aabf6fc508674b59.msvdn.net/live/S38122967/2lyQRIAAGgRR/playlist_video.m3u8
Taormina,https://stream2.xdevel.com/video1s3-7/stream/playlist.m3u8
KissKissNopoli,https://58f12ffd2447a.streamlock.net/KKTVNapoli/livestream/playlist.m3u8
KissKissCanale,https://58f12ffd2447a.streamlock.net/KKMulti/livestream/playlist.m3u8
Canale51,http://wms.shared.streamshow.it/canale51/canale51/playlist.m3u8
Messatida,https://vod.streams.ovh:3037/stream/play.m3u8
Ellas,http://ellastv.gotdns.com:88/freetv/promo/index.m3u8
Deejay,https://4c4b867c89244861ac216426883d1ad0.msvdn.net/live/S85984808/sMO0tz9Sr2Rk/playlist.m3u8
NR1dance,https://b01c02nl.mediatriple.net/videoonlylive/mtkgeuihrlfwlive/u_stream_5c9e2aa8acf44_1/playlist.m3u8
Stingray,https://ott-linear-channels.stingray.com/v1/master/734895816ccb1e836f8c1e81f772244d9be0077c/128/master.m3u8
Sundance ES,p3p://fccsen.dyndns.tv:29706/64762505000e5111de4fe64b28f762cb
M+ Clasico,p3p://fccsen.dyndns.tv:29706/6476292200019fc6de5ff45f174123ae
Movistar Fest,p3p://fccsen.dyndns.tv:29706/64762aab0000ab89de65f346767c28ee
News新闻,#genre#
CNN my,p3p://108.181.32.169:57319/641380c6000d7e73a588fc4e012b3240
CNN Indonesia Indonesia,p3p://108.181.32.169:57319/641380ea000891c1a58987ab53f905fa
CNBC my,p3p://108.181.32.169:57319/64138101000e328aa589e2f46ee85f3d
ABC Australia my,p3p://108.181.32.169:57319/6413811b0006e5f7a58a46a6057a4674
Sky News HD my,p3p://108.181.32.169:57319/641381340003e883a58aa78a57c53479
Bloomberg TV my,p3p://108.181.32.169:57319/6413814f000a6413a58b12ab52934c96
France 24 my,p3p://108.181.32.169:57319/6413816700069158a58b6f7a03cd341c
Euro news my,p3p://108.181.32.169:57319/6413817b0003393aa58bbcbf158b6409
FOX NEWS my,p3p://108.181.32.169:57319/6413818e000154fca58c067b60210765
BBC News HD,p3p://108.181.32.169:57319/641384e7000133cda5991a1b33cb3ea0
DW HD,p3p://108.181.32.169:57319/641384f6000cbd09a59957a77daa41a1
TVB_E-NEWS,p3p://108.181.32.169:57319/64102219000c6f74985f28485a5a5799
無線新聞台,p3p://108.181.32.169:57319/6533fd5600043bdb2d1c8c0729c35d0c
無線新聞台(b),p3p://108.181.32.169:57319/6533f9fb00006d352d0f6f9235041f8d
無線財經台,p3p://108.181.32.169:57319/64100aec000c7bc59804a081537730cb
NOW财经台,p3p://108.181.32.169:57319/641020d00004bf91985a212731011c3c
NOW 新闻台,p3p://108.181.32.169:57319/6410254c0006df63986ba60f292a7500
凤凰中文,p3p://108.181.32.169:57319/6410229e000655dd98612e41401e3e7d
凤凰资讯,p3p://108.181.32.169:57319/641022be000e5cc69861ad4f5a025336
凤凰香港台,p3p://108.181.32.169:57319/641022da0005d3069862188000a64525
中天新聞,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV28.m3u8
中天新闻,p3p://108.181.32.169:57319/64252571000be01dea73c63b5616781e
中天新闻(b),p3p://108.181.32.169:57319/642590050003b317ec1416371a246f3d
民视新闻台,p3p://108.181.32.169:57319/64c859e10007934267f487ac0fa618e0
壹電視新聞台,p3p://108.181.32.169:57319/642521bd0005dfe9ea654d921969472d
东森新闻,p3p://108.181.32.169:57319/64251f9700046520ea5ce8b85b6c11da
TVBS 新聞台,p3p://108.181.32.169:57319/64252188000673fcea647eb0397d464d
三立新闻,p3p://108.181.32.169:57319/64251e23000bcd04ea573d7c0f0a002e
非凡新聞台,p3p://108.181.32.169:57319/64258e8600060f7eec0e3ebd6c49020e
寰宇新聞台,p3p://108.181.32.169:57319/64295eb60008744efaf37ae07d17520b
台視财经台,p3p://108.181.32.169:57319/6448a761000bec1a75267316701e7a90
年代新聞,p3p://108.181.32.169:57319/645b2569000acf2fbd624de55e212fb2
CCTV-4,p3p://108.181.32.169:57319/64260ca5000de050edfae9d444575946
FOX NEWS HD,p3p://108.181.32.169:57319/645fa4a20009e813cef3445113f32f37
NBC News,p3p://108.181.32.169:57319/645fb231000224f2cf2838ec5da021e1
NewsmaxTV,p3p://108.181.32.169:57319/6463b008000a617cdebf90be602c4318
BBC World News,p3p://108.181.32.169:57319/6465a784000201aee66e4af152371a81
Cheddar News,p3p://108.181.32.169:57319/6465a78f00077382e66e774d7a1176a6
NEWS 12 CONNECTICUT,p3p://108.181.32.169:57319/6465abce000b2c48e67f0e5e77df4110
NEWS 12 LONG ISLAND,p3p://108.181.32.169:57319/6465abe3000a2f4de67f6026547a726c
NEWS 12 THE BRONX,p3p://108.181.32.169:57319/6465abfa00086f05e67fb98b35733f88
NEWS 12 WESTCHESTER,p3p://108.181.32.169:57319/6465ac0a00093bd1e67ff8404bce63ed
NEWSY,p3p://108.181.32.169:57319/6465ac1c0003cbc0e6803d2b05391318
ESPN News USA1 HD,p3p://108.181.32.169:57319/645fab270000a005cf0cb97041394996
体育Sport,#genre#
CCTV-5,p3p://108.181.32.169:57319/64260cb0000afd53edfb140f10811127
CCTV-5+,p3p://108.181.32.169:57319/64260cbc00081417edfb42307c984dd4
EPL nsports 英超4keng,p3p://108.181.32.169:57319/64d74cf7000556f0223ed6366e5f689a
EPL nsports 英超1eng,p3p://108.181.32.169:57319/64d74cb1000cc276223dc6ac654a2299
EPL nsports 英超4k1粤语,p3p://108.181.32.169:57319/64d74ca40007202e223d927267473868
EPL nsports 英超 粤语,p3p://108.181.32.169:57319/64d74c1600083555223b68096e79387e
Now体育630,p3p://108.181.32.169:57319/64b8f92b000089e02be334b114c32320
Now plus,p3p://108.181.32.169:57319/64b8f962000df4a32be40ef90d9f4afd
NOW 体育台,p3p://108.181.32.169:57319/6410211d00048968985b4de16d6e5b6a
Now体育1 Sports 1,p3p://108.181.32.169:57319/643361f20007b9a9220fabfc3001244e
Now体育2 Sports 2,p3p://108.181.32.169:57319/643362090006b031221005903b883d07
Now体育3 Sports 3,p3p://108.181.32.169:57319/6433621d000d9c3522105573223958e1
Now体育4 Sports 4,p3p://108.181.32.169:57319/6437999f00025f983289265f38ef3722
Now体育5 Sports 5,p3p://108.181.32.169:57319/643799aa000e7bac3289547135e05a80
Now体育6 Sports 6,p3p://108.181.32.169:57319/643799bb00044f193289943e2e5f6ac1
Now体育7 Sports 7,p3p://108.181.32.169:57319/643799ca000a29a43289d0542d57262c
ELEVEN 体育1,p3p://108.181.32.169:57319/6425227b000100c6ea6832842d41783a
ELEVEN 体育2,p3p://108.181.32.169:57319/64252292000127feea688c6630d312e7
ELTA体育1台,p3p://108.181.32.169:57319/6425229e00024ab4ea68bb9154ab1928
ELTA体育2台,p3p://108.181.32.169:57319/642522b0000a6c14ea6903f615622aab
ELTA体育3台,p3p://108.181.32.169:57319/642522bd000ad1bbea6936d803e32fc0
ELTA体育3台国语,p3p://108.181.32.169:57319/6433e3220006392724084f1711880c01
博斯運動一台,p3p://108.181.32.169:57319/642d000d000525a509217d5a62e868e8
博斯魅力,p3p://108.181.32.169:57319/642d395d0004e9950a015dce389f4c91
博斯網球台,p3p://108.181.32.169:57319/642d0029000bd7e70921ec71212f5735
博斯運動二台,p3p://108.181.32.169:57319/642d0087000484c5092359c47ee4201a
博斯高球台,p3p://108.181.32.169:57319/642d009f000f1f000923ba3b26b667e4
博斯高球二台,p3p://108.181.32.169:57319/642d00ae000e846a0923f4ac45c06f09
博斯無限台,p3p://108.181.32.169:57319/642d00bf00041ae7092434690ae526c7
ASSP1(a),p3p://108.181.32.169:57319/6412459f000acfeba0b9eb4448574dee
ASSP1(b),p3p://108.181.32.169:57319/641245bc0008335da0ba5be15de04db6
ASSP2(a),p3p://108.181.32.169:57319/641245e30005d242a0baf39e4a3f4a03
ASSP2(b),p3p://108.181.32.169:57319/641245fd000a6c90a0bb5a5b3f082922
ASSP3(a),p3p://108.181.32.169:57319/6412462100081e2fa0bbe66467ee6505
ASSP3(b),p3p://108.181.32.169:57319/6412463b00023f3ca0bc4a7430ab0660
ASSP4(a),p3p://108.181.32.169:57319/64124658000ad2c0a0bcbdee020d5132
ASSP4(b),p3p://108.181.32.169:57319/641246e00009e30fa0bed0f161d56da7
ASSP5(a),p3p://108.181.32.169:57319/641246fc0003baafa0bf3cbe4c8736d8
ASSP5(b),p3p://108.181.32.169:57319/6412471a00065484a0bfb29809e370b5
Golf Channel USA my,p3p://108.181.32.169:57319/64311ed10003b7461939aaa6737c19fe
Golf Channel tw,p3p://108.181.32.169:57319/64311ec30002641e1939739f2a9f6e82
Golf SuperSports,p3p://108.181.32.169:57319/64311edf000047af1939e0754ac733f5
Spotv,p3p://108.181.32.169:57319/6481dc3c00077243549b8cd35b4f0f7f
Bola Arena1,p3p://108.181.32.169:57319/641245040004d52aa0b78c446be55863
Bola Arena2,p3p://108.181.32.169:57319/64124524000e86a3a0b80bbf421014d4
Astro Arena,p3p://108.181.32.169:57319/6412454a0000fbb4a0b89cb81723411e
Astro Arena 1,p3p://108.181.32.169:57319/64124580000df2d5a0b972fa5e5d3940
Astro Arena 2,p3p://108.181.32.169:57319/64124568000c643aa0b914d41041515b
BeIN Sports,p3p://108.181.32.169:57319/641381d2000619c4a58d115426907b6d
BeIN Max Sports,p3p://108.181.32.169:57319/641381e300044201a58d534366ce199d
WWE Network,p3p://108.181.32.169:57319/641381f6000cd704a58d9fae064d2ede
Golf Channel SKY SPORT,p3p://108.181.32.169:57319/6413821c000b77b6a58e33c27f83093b
TSN 1,p3p://108.181.32.169:57319/643119270003db6719238a985be41867
TSN 2,p3p://108.181.32.169:57319/64311978000dc8961924c98b13117b70
TSN 3,p3p://108.181.32.169:57319/64311ac1000558571929cc872ad35eec
TSN 4,p3p://108.181.32.169:57319/64311b14000f390a192b13475a166e90
TSN 5,p3p://108.181.32.169:57319/64311b67000c0613192c56ad05b518b5
ESPN 1,p3p://108.181.32.169:57319/64311ba20007409b192d3bec4f60079a
ESPN 2,p3p://108.181.32.169:57319/64311d29000d2a3b193334cb71ba3db4
ESPN 3,p3p://108.181.32.169:57319/64311e68000a2a1d1938121f51b1501b
NBA TV,p3p://108.181.32.169:57319/64311e75000090631938427279742fef
NBA TV(b),p3p://108.181.32.169:57319/64311e81000176281938718d4b003c1b
beIN Sports 1,p3p://108.181.32.169:57319/64311e93000ba7aa1938ba7e1e4b3642
beIN Sports 2,p3p://108.181.32.169:57319/64311ea0000526211938eb9c63bc100c
beIN Sports 3,p3p://108.181.32.169:57319/64311eac00023ce5193919bd41e13e59
WWE Network,p3p://108.181.32.169:57319/64311eec0001de06193a13a553747072
WWE HD backup,p3p://108.181.32.169:57319/642fa8b7000065051384543f2842233e
Fight Sports T,p3p://108.181.32.169:57319/64311efc000d6103193a55176c7f5df0
UFC Fight Pass UK,p3p://108.181.32.169:57319/64311f0a0003c10b193a89517a060079
MUTV,p3p://108.181.32.169:57319/64311f27000ef2df193afd76183366ae
MUTV Backup,p3p://108.181.32.169:57319/643125570009d890195327a22a5d7ee1
Tennis Channel,p3p://108.181.32.169:57319/6431257d000c445b1953bcb05b6e7e1a
SONY SIX HD,p3p://108.181.32.169:57319/6431258f00078b1a195401ca779371a1
SONY TEN 1,p3p://108.181.32.169:57319/643125a30006d14d19544fbb7da27f2a
SONY TEN 2 HD,p3p://108.181.32.169:57319/643125b30006aa5919548e3114052626
SONY TEN 3 HD,p3p://108.181.32.169:57319/643125c20009916d1954c98c31471159
Sony TEN 4,p3p://108.181.32.169:57319/643125d2000a5e391955084066b953b5
